        5931
 1.32631112416E+01 3.67089104450E+14 1.00000008350E+00 7.91861249637E+24 4.87874783401E-08
 1.33397711586E+01 3.70456159438E+14 1.00000008379E+00 7.96438155819E+24 4.89520326477E-08
 1.34168741650E+01 3.73854098098E+14 1.00000008407E+00 8.01041516220E+24 4.91171419772E-08
 1.34944228217E+01 3.77283203704E+14 1.00000008435E+00 8.05671483742E+24 4.92828082006E-08
 1.35724197047E+01 3.80743762129E+14 1.00000008464E+00 8.10328212174E+24 4.94490331962E-08
 1.36508674045E+01 3.84236061868E+14 1.00000008492E+00 8.15011856191E+24 4.96158188487E-08
 1.37297685269E+01 3.87760394061E+14 1.00000008521E+00 8.19722571363E+24 4.97831670492E-08
 1.38091256926E+01 3.91317052522E+14 1.00000008550E+00 8.24460514161E+24 4.99510796950E-08
 1.38889415376E+01 3.94906333756E+14 1.00000008578E+00 8.29225841958E+24 5.01195586900E-08
 1.39692187130E+01 3.98528536989E+14 1.00000008607E+00 8.34018713038E+24 5.02886059443E-08
 1.40499598852E+01 4.02183964192E+14 1.00000008636E+00 8.38839286599E+24 5.04582233747E-08
 1.41311677361E+01 4.05872920107E+14 1.00000008666E+00 8.43687722760E+24 5.06284129042E-08
 1.42128449632E+01 4.09595712267E+14 1.00000008695E+00 8.48564182564E+24 5.07991764626E-08
 1.42949942792E+01 4.13352651031E+14 1.00000008724E+00 8.53468827986E+24 5.09705159859E-08
 1.43776184130E+01 4.17144049601E+14 1.00000008754E+00 8.58401821938E+24 5.11424334167E-08
 1.44607201088E+01 4.20970224053E+14 1.00000008783E+00 8.63363328273E+24 5.13149307044E-08
 1.45443021271E+01 4.24831493362E+14 1.00000008813E+00 8.68353511789E+24 5.14880098047E-08
 1.46283672440E+01 4.28728179430E+14 1.00000008842E+00 8.73372538238E+24 5.16616726799E-08
 1.47129182517E+01 4.32660607110E+14 1.00000008872E+00 8.78420574333E+24 5.18359212991E-08
 1.47979579588E+01 4.36629104234E+14 1.00000008902E+00 8.83497787745E+24 5.20107576380E-08
 1.48834891899E+01 4.40634001644E+14 1.00000008932E+00 8.88604347119E+24 5.21861836787E-08
 1.49695147859E+01 4.44675633213E+14 1.00000008962E+00 8.93740422071E+24 5.23622014104E-08
 1.50560376042E+01 4.48754335879E+14 1.00000008993E+00 8.98906183200E+24 5.25388128287E-08
 1.51430605188E+01 4.52870449670E+14 1.00000009023E+00 9.04101802091E+24 5.27160199361E-08
 1.52305864201E+01 4.57024317731E+14 1.00000009053E+00 9.09327451319E+24 5.28938247417E-08
 1.53186182155E+01 4.61216286357E+14 1.00000009084E+00 9.14583304457E+24 5.30722292615E-08
 1.54071588289E+01 4.65446705018E+14 1.00000009114E+00 9.19869536082E+24 5.32512355182E-08
 1.54962112013E+01 4.69715926390E+14 1.00000009145E+00 9.25186321779E+24 5.34308455416E-08
 1.55857782906E+01 4.74024306382E+14 1.00000009176E+00 9.30533838150E+24 5.36110613679E-08
 1.56758630718E+01 4.78372204171E+14 1.00000009207E+00 9.35912262816E+24 5.37918850405E-08
 1.57664685372E+01 4.82759982225E+14 1.00000009238E+00 9.41321774424E+24 5.39733186096E-08
 1.58575976963E+01 4.87188006338E+14 1.00000009269E+00 9.46762552655E+24 5.41553641322E-08
 1.59492535760E+01 4.91656645661E+14 1.00000009300E+00 9.52234778228E+24 5.43380236725E-08
 1.60414392207E+01 4.96166272727E+14 1.00000009332E+00 9.57738632907E+24 5.45212993015E-08
 1.61341576924E+01 5.00717263491E+14 1.00000009363E+00 9.63274299505E+24 5.47051930970E-08
 1.62274120709E+01 5.05309997351E+14 1.00000009395E+00 9.68841961894E+24 5.48897071442E-08
 1.63212054536E+01 5.09944857189E+14 1.00000009427E+00 9.74441805007E+24 5.50748435351E-08
 1.64155409559E+01 5.14622229398E+14 1.00000009458E+00 9.80074014846E+24 5.52606043687E-08
 1.65104217113E+01 5.19342503913E+14 1.00000009490E+00 9.85738778490E+24 5.54469917512E-08
 1.66058508712E+01 5.24106074249E+14 1.00000009522E+00 9.91436284096E+24 5.56340077960E-08
 1.67018316055E+01 5.28913337527E+14 1.00000009554E+00 9.97166720912E+24 5.58216546233E-08
 1.67983671022E+01 5.33764694514E+14 1.00000009587E+00 1.00293027928E+25 5.60099343608E-08
 1.68954605678E+01 5.38660549650E+14 1.00000009619E+00 1.00872715063E+25 5.61988491432E-08
 1.69931152272E+01 5.43601311085E+14 1.00000009651E+00 1.01455752753E+25 5.63884011124E-08
 1.70913343243E+01 5.48587390716E+14 1.00000009684E+00 1.02042160362E+25 5.65785924176E-08
 1.71901211213E+01 5.53619204213E+14 1.00000009717E+00 1.02631957368E+25 5.67694252151E-08
 1.72894788996E+01 5.58697171063E+14 1.00000009749E+00 1.03225163363E+25 5.69609016687E-08
 1.73894109593E+01 5.63821714597E+14 1.00000009782E+00 1.03821798049E+25 5.71530239493E-08
 1.74899206199E+01 5.68993262033E+14 1.00000009815E+00 1.04421881245E+25 5.73457942352E-08
 1.75910112198E+01 5.74212244503E+14 1.00000009848E+00 1.05025432882E+25 5.75392147121E-08
 1.76926861167E+01 5.79479097098E+14 1.00000009882E+00 1.05632473009E+25 5.77332875729E-08
 1.77949486879E+01 5.84794258896E+14 1.00000009915E+00 1.06243021787E+25 5.79280150181E-08
 1.78978023301E+01 5.90158173005E+14 1.00000009948E+00 1.06857099498E+25 5.81233992556E-08
 1.80012504597E+01 5.95571286596E+14 1.00000009982E+00 1.07474726538E+25 5.83194425005E-08
 1.81052965127E+01 6.01034050942E+14 1.00000010016E+00 1.08095923421E+25 5.85161469758E-08
 1.82099439452E+01 6.06546921454E+14 1.00000010049E+00 1.08720710782E+25 5.87135149115E-08
 1.83151962329E+01 6.12110357723E+14 1.00000010083E+00 1.09349109372E+25 5.89115485455E-08
 1.84210568721E+01 6.17724823553E+14 1.00000010117E+00 1.09981140066E+25 5.91102501230E-08
 1.85275293788E+01 6.23390787003E+14 1.00000010151E+00 1.10616823855E+25 5.93096218971E-08
 1.86346172897E+01 6.29108720424E+14 1.00000010186E+00 1.11256181855E+25 5.95096661282E-08
 1.87423241618E+01 6.34879100503E+14 1.00000010220E+00 1.11899235303E+25 5.97103850843E-08
 1.88506535725E+01 6.40702408295E+14 1.00000010254E+00 1.12546005557E+25 5.99117810413E-08
 1.89596091202E+01 6.46579129270E+14 1.00000010289E+00 1.13196514102E+25 6.01138562826E-08
 1.90691944239E+01 6.52509753351E+14 1.00000010324E+00 1.13850782542E+25 6.03166130994E-08
 1.91794131235E+01 6.58494774953E+14 1.00000010359E+00 1.14508832612E+25 6.05200537904E-08
 1.92902688800E+01 6.64534693027E+14 1.00000010394E+00 1.15170686168E+25 6.07241806625E-08
 1.94017653756E+01 6.70630011101E+14 1.00000010429E+00 1.15836365194E+25 6.09289960298E-08
 1.95139063136E+01 6.76781237321E+14 1.00000010464E+00 1.16505891802E+25 6.11345022148E-08
 1.96266954189E+01 6.82988884493E+14 1.00000010499E+00 1.17179288229E+25 6.13407015473E-08
 1.97401364380E+01 6.89253470128E+14 1.00000010534E+00 1.17856576844E+25 6.15475963653E-08
 1.98542331387E+01 6.95575516483E+14 1.00000010570E+00 1.18537780142E+25 6.17551890147E-08
 1.99689893110E+01 7.01955550606E+14 1.00000010606E+00 1.19222920751E+25 6.19634818490E-08
 2.00844087664E+01 7.08394104379E+14 1.00000010641E+00 1.19912021428E+25 6.21724772299E-08
 2.02004953388E+01 7.14891714561E+14 1.00000010677E+00 1.20605105062E+25 6.23821775271E-08
 2.03172528840E+01 7.21448922837E+14 1.00000010713E+00 1.21302194673E+25 6.25925851182E-08
 2.04346852803E+01 7.28066275859E+14 1.00000010749E+00 1.22003313417E+25 6.28037023887E-08
 2.05527964281E+01 7.34744325292E+14 1.00000010786E+00 1.22708484582E+25 6.30155317323E-08
 2.06715902507E+01 7.41483627864E+14 1.00000010822E+00 1.23417731589E+25 6.32280755507E-08
 2.07910706938E+01 7.48284745407E+14 1.00000010859E+00 1.24131077998E+25 6.34413362539E-08
 2.09112417261E+01 7.55148244906E+14 1.00000010895E+00 1.24848547502E+25 6.36553162597E-08
 2.10321073392E+01 7.62074698550E+14 1.00000010932E+00 1.25570163934E+25 6.38700179943E-08
 2.11536715476E+01 7.69064683772E+14 1.00000010969E+00 1.26295951260E+25 6.40854438919E-08
 2.12759383893E+01 7.76118783304E+14 1.00000011006E+00 1.27025933591E+25 6.43015963952E-08
 2.13989119253E+01 7.83237585222E+14 1.00000011043E+00 1.27760135171E+25 6.45184779548E-08
 2.15225962404E+01 7.90421682997E+14 1.00000011080E+00 1.28498580388E+25 6.47360910297E-08
 2.16469954428E+01 7.97671675542E+14 1.00000011118E+00 1.29241293770E+25 6.49544380873E-08
 2.17721136644E+01 8.04988167265E+14 1.00000011155E+00 1.29988299987E+25 6.51735216033E-08
 2.18979550613E+01 8.12371768116E+14 1.00000011193E+00 1.30739623851E+25 6.53933440615E-08
 2.20245238132E+01 8.19823093642E+14 1.00000011230E+00 1.31495290318E+25 6.56139079544E-08
 2.21518241242E+01 8.27342765034E+14 1.00000011268E+00 1.32255324488E+25 6.58352157827E-08
 2.22798602228E+01 8.34931409181E+14 1.00000011306E+00 1.33019751605E+25 6.60572700557E-08
 2.24086363617E+01 8.42589658724E+14 1.00000011344E+00 1.33788597061E+25 6.62800732910E-08
 2.25381568183E+01 8.50318152104E+14 1.00000011383E+00 1.34561886393E+25 6.65036280147E-08
 2.26684258947E+01 8.58117533619E+14 1.00000011421E+00 1.35339645287E+25 6.67279367615E-08
 2.27994479179E+01 8.65988453478E+14 1.00000011460E+00 1.36121899577E+25 6.69530020747E-08
 2.29312272399E+01 8.73931567853E+14 1.00000011498E+00 1.36908675245E+25 6.71788265061E-08
 2.30637682377E+01 8.81947538933E+14 1.00000011537E+00 1.37699998425E+25 6.74054126161E-08
 2.31970753139E+01 8.90037034983E+14 1.00000011576E+00 1.38495895401E+25 6.76327629737E-08
 2.33311528964E+01 8.98200730396E+14 1.00000011615E+00 1.39296392609E+25 6.78608801567E-08
 2.34660054385E+01 9.06439305754E+14 1.00000011654E+00 1.40101516639E+25 6.80897667514E-08
 2.36016374195E+01 9.14753447877E+14 1.00000011694E+00 1.40911294234E+25 6.83194253530E-08
 2.37380533446E+01 9.23143849886E+14 1.00000011733E+00 1.41725752289E+25 6.85498585654E-08
 2.38752577449E+01 9.31611211263E+14 1.00000011773E+00 1.42544917859E+25 6.87810690012E-08
 2.40132551776E+01 9.40156237901E+14 1.00000011812E+00 1.43368818152E+25 6.90130592819E-08
 2.41520502265E+01 9.48779642171E+14 1.00000011852E+00 1.44197480535E+25 6.92458320379E-08
 2.42916475018E+01 9.57482142976E+14 1.00000011892E+00 1.45030932533E+25 6.94793899084E-08
 2.44320516403E+01 9.66264465815E+14 1.00000011932E+00 1.45869201828E+25 6.97137355414E-08
 2.45732673055E+01 9.75127342839E+14 1.00000011972E+00 1.46712316265E+25 6.99488715939E-08
 2.47152991881E+01 9.84071512917E+14 1.00000012013E+00 1.47560303848E+25 7.01848007320E-08
 2.48581520058E+01 9.93097721694E+14 1.00000012053E+00 1.48413192744E+25 7.04215256306E-08
 2.50018305034E+01 1.00220672165E+15 1.00000012094E+00 1.49271011282E+25 7.06590489738E-08
 2.51463394534E+01 1.01139927218E+15 1.00000012135E+00 1.50133787955E+25 7.08973734546E-08
 2.52916836557E+01 1.02067613963E+15 1.00000012176E+00 1.51001551421E+25 7.11365017751E-08
 2.54378679381E+01 1.03003809739E+15 1.00000012217E+00 1.51874330503E+25 7.13764366466E-08
 2.55848971561E+01 1.03948592592E+15 1.00000012258E+00 1.52752154190E+25 7.16171807895E-08
 2.57327761934E+01 1.04902041286E+15 1.00000012299E+00 1.53635051641E+25 7.18587369333E-08
 2.58815099619E+01 1.05864235307E+15 1.00000012341E+00 1.54523052182E+25 7.21011078169E-08
 2.60311034020E+01 1.06835254869E+15 1.00000012382E+00 1.55416185307E+25 7.23442961882E-08
 2.61815614824E+01 1.07815180924E+15 1.00000012424E+00 1.56314480684E+25 7.25883048046E-08
 2.63328892007E+01 1.08804095164E+15 1.00000012466E+00 1.57217968149E+25 7.28331364326E-08
 2.64850915834E+01 1.09802080032E+15 1.00000012508E+00 1.58126677712E+25 7.30787938482E-08
 2.66381736859E+01 1.10809218726E+15 1.00000012550E+00 1.59040639557E+25 7.33252798366E-08
 2.67921405931E+01 1.11825595208E+15 1.00000012593E+00 1.59959884042E+25 7.35725971926E-08
 2.69469974189E+01 1.12851294210E+15 1.00000012635E+00 1.60884441700E+25 7.38207487201E-08
 2.71027493072E+01 1.13886401242E+15 1.00000012678E+00 1.61814343240E+25 7.40697372328E-08
 2.72594014312E+01 1.14931002595E+15 1.00000012721E+00 1.62749619551E+25 7.43195655537E-08
 2.74169589943E+01 1.15985185356E+15 1.00000012763E+00 1.63690301697E+25 7.45702365154E-08
 2.75754272299E+01 1.17049037408E+15 1.00000012806E+00 1.64636420925E+25 7.48217529601E-08
 2.77348114016E+01 1.18122647440E+15 1.00000012850E+00 1.65588008659E+25 7.50741177393E-08
 2.78951168034E+01 1.19206104956E+15 1.00000012893E+00 1.66545096509E+25 7.53273337145E-08
 2.80563487600E+01 1.20299500280E+15 1.00000012936E+00 1.67507716264E+25 7.55814037567E-08
 2.82185126269E+01 1.21402924565E+15 1.00000012980E+00 1.68475899897E+25 7.58363307464E-08
 2.83816137903E+01 1.22516469799E+15 1.00000013024E+00 1.69449679569E+25 7.60921175742E-08
 2.85456576679E+01 1.23640228815E+15 1.00000013068E+00 1.70429087624E+25 7.63487671400E-08
 2.87106497084E+01 1.24774295297E+15 1.00000013112E+00 1.71414156593E+25 7.66062823539E-08
 2.88765953922E+01 1.25918763788E+15 1.00000013156E+00 1.72404919196E+25 7.68646661355E-08
 2.90435002313E+01 1.27073729698E+15 1.00000013201E+00 1.73401408342E+25 7.71239214144E-08
 2.92113697694E+01 1.28239289314E+15 1.00000013245E+00 1.74403657130E+25 7.73840511301E-08
 2.93802095826E+01 1.29415539804E+15 1.00000013290E+00 1.75411698851E+25 7.76450582320E-08
 2.95500252789E+01 1.30602579227E+15 1.00000013335E+00 1.76425566987E+25 7.79069456793E-08
 2.97208224990E+01 1.31800506544E+15 1.00000013380E+00 1.77445295214E+25 7.81697164414E-08
 2.98926069158E+01 1.33009421621E+15 1.00000013425E+00 1.78470917404E+25 7.84333734975E-08
 3.00653842354E+01 1.34229425242E+15 1.00000013470E+00 1.79502467622E+25 7.86979198371E-08
 3.02391601967E+01 1.35460619113E+15 1.00000013515E+00 1.80539980134E+25 7.89633584596E-08
 3.04139405717E+01 1.36703105877E+15 1.00000013561E+00 1.81583489400E+25 7.92296923745E-08
 3.05897311659E+01 1.37956989114E+15 1.00000013607E+00 1.82633030081E+25 7.94969246015E-08
 3.07665378184E+01 1.39222373357E+15 1.00000013653E+00 1.83688637038E+25 7.97650581706E-08
 3.09443664018E+01 1.40499364095E+15 1.00000013699E+00 1.84750345335E+25 8.00340961219E-08
 3.11232228228E+01 1.41788067789E+15 1.00000013745E+00 1.85818190236E+25 8.03040415057E-08
 3.13031130224E+01 1.43088591872E+15 1.00000013791E+00 1.86892207210E+25 8.05748973827E-08
 3.14840429756E+01 1.44401044765E+15 1.00000013838E+00 1.87972431933E+25 8.08466668239E-08
 3.16660186922E+01 1.45725535882E+15 1.00000013884E+00 1.89058900284E+25 8.11193529106E-08
 3.18490462165E+01 1.47062175642E+15 1.00000013931E+00 1.90151648350E+25 8.13929587346E-08
 3.20331316281E+01 1.48411075476E+15 1.00000013978E+00 1.91250712429E+25 8.16674873980E-08
 3.22182810414E+01 1.49772347837E+15 1.00000014025E+00 1.92356129026E+25 8.19429420134E-08
 3.24045006063E+01 1.51146106211E+15 1.00000014073E+00 1.93467934859E+25 8.22193257040E-08
 3.25917965081E+01 1.52532465121E+15 1.00000014120E+00 1.94586166857E+25 8.24966416034E-08
 3.27801749681E+01 1.53931540145E+15 1.00000014168E+00 1.95710862162E+25 8.27748928559E-08
 3.29696422434E+01 1.55343447918E+15 1.00000014216E+00 1.96842058133E+25 8.30540826162E-08
 3.31602046272E+01 1.56768306147E+15 1.00000014263E+00 1.97979792343E+25 8.33342140499E-08
 3.33518684492E+01 1.58206233617E+15 1.00000014312E+00 1.99124102581E+25 8.36152903332E-08
 3.35446400756E+01 1.59657350204E+15 1.00000014360E+00 2.00275026858E+25 8.38973146527E-08
 3.37385259095E+01 1.61121776881E+15 1.00000014408E+00 2.01432603402E+25 8.41802902063E-08
 3.39335323909E+01 1.62599635733E+15 1.00000014457E+00 2.02596870663E+25 8.44642202023E-08
 3.41296659971E+01 1.64091049964E+15 1.00000014506E+00 2.03767867312E+25 8.47491078598E-08
 3.43269332428E+01 1.65596143909E+15 1.00000014555E+00 2.04945632245E+25 8.50349564090E-08
 3.45253406804E+01 1.67115043042E+15 1.00000014604E+00 2.06130204582E+25 8.53217690908E-08
 3.47248949001E+01 1.68647873988E+15 1.00000014653E+00 2.07321623670E+25 8.56095491572E-08
 3.49256025302E+01 1.70194764535E+15 1.00000014702E+00 2.08519929082E+25 8.58982998710E-08
 3.51274702373E+01 1.71755843641E+15 1.00000014752E+00 2.09725160621E+25 8.61880245061E-08
 3.53305047267E+01 1.73331241448E+15 1.00000014802E+00 2.10937358320E+25 8.64787263474E-08
 3.55347127423E+01 1.74921089291E+15 1.00000014852E+00 2.12156562441E+25 8.67704086909E-08
 3.57401010669E+01 1.76525519712E+15 1.00000014902E+00 2.13382813483E+25 8.70630748437E-08
 3.59466765227E+01 1.78144666465E+15 1.00000014952E+00 2.14616152175E+25 8.73567281242E-08
 3.61544459712E+01 1.79778664535E+15 1.00000015002E+00 2.15856619485E+25 8.76513718616E-08
 3.63634163136E+01 1.81427650140E+15 1.00000015053E+00 2.17104256614E+25 8.79470093968E-08
 3.65735944910E+01 1.83091760753E+15 1.00000015104E+00 2.18359105004E+25 8.82436440817E-08
 3.67849874846E+01 1.84771135103E+15 1.00000015155E+00 2.19621206336E+25 8.85412792796E-08
 3.69976023161E+01 1.86465913196E+15 1.00000015206E+00 2.20890602531E+25 8.88399183650E-08
 3.72114460474E+01 1.88176236318E+15 1.00000015257E+00 2.22167335752E+25 8.91395647240E-08
 3.74265257816E+01 1.89902247053E+15 1.00000015309E+00 2.23451448408E+25 8.94402217539E-08
 3.76428486627E+01 1.91644089294E+15 1.00000015360E+00 2.24742983152E+25 8.97418928637E-08
 3.78604218760E+01 1.93401908251E+15 1.00000015412E+00 2.26041982881E+25 9.00445814738E-08
 3.80792526483E+01 1.95175850469E+15 1.00000015464E+00 2.27348490744E+25 9.03482910159E-08
 3.82993482483E+01 1.96966063834E+15 1.00000015516E+00 2.28662550137E+25 9.06530249336E-08
 3.85207159866E+01 1.98772697590E+15 1.00000015568E+00 2.29984204707E+25 9.09587866820E-08
 3.87433632160E+01 2.00595902351E+15 1.00000015621E+00 2.31313498354E+25 9.12655797279E-08
 3.89672973320E+01 2.02435830111E+15 1.00000015674E+00 2.32650475231E+25 9.15734075496E-08
 3.91925257726E+01 2.04292634259E+15 1.00000015727E+00 2.33995179747E+25 9.18822736374E-08
 3.94190560189E+01 2.06166469589E+15 1.00000015780E+00 2.35347656567E+25 9.21921814931E-08
 3.96468955954E+01 2.08057492318E+15 1.00000015833E+00 2.36707950614E+25 9.25031346307E-08
 3.98760520698E+01 2.09965860092E+15 1.00000015886E+00 2.38076107072E+25 9.28151365755E-08
 4.01065330538E+01 2.11891732007E+15 1.00000015940E+00 2.39452171385E+25 9.31281908653E-08
 4.03383462029E+01 2.13835268616E+15 1.00000015994E+00 2.40836189260E+25 9.34423010493E-08
 4.05714992170E+01 2.15796631945E+15 1.00000016047E+00 2.42228206667E+25 9.37574706890E-08
 4.08059998403E+01 2.17775985506E+15 1.00000016102E+00 2.43628269844E+25 9.40737033579E-08
 4.10418558620E+01 2.19773494311E+15 1.00000016156E+00 2.45036425294E+25 9.43910026413E-08
 4.12790751162E+01 2.21789324886E+15 1.00000016210E+00 2.46452719790E+25 9.47093721368E-08
 4.15176654823E+01 2.23823645283E+15 1.00000016265E+00 2.47877200376E+25 9.50288154542E-08
 4.17576348852E+01 2.25876625097E+15 1.00000016320E+00 2.49309914367E+25 9.53493362152E-08
 4.19989912957E+01 2.27948435478E+15 1.00000016375E+00 2.50750909350E+25 9.56709380541E-08
 4.22417427306E+01 2.30039249145E+15 1.00000016430E+00 2.52200233190E+25 9.59936246171E-08
 4.24858972530E+01 2.32149240403E+15 1.00000016486E+00 2.53657934028E+25 9.63173995628E-08
 4.27314629727E+01 2.34278585155E+15 1.00000016541E+00 2.55124060280E+25 9.66422665623E-08
 4.29784480464E+01 2.36427460916E+15 1.00000016597E+00 2.56598660646E+25 9.69682292989E-08
 4.32268606777E+01 2.38596046832E+15 1.00000016653E+00 2.58081784106E+25 9.72952914685E-08
 4.34767091179E+01 2.40784523689E+15 1.00000016709E+00 2.59573479923E+25 9.76234567792E-08
 4.37280016659E+01 2.42993073934E+15 1.00000016766E+00 2.61073797643E+25 9.79527289518E-08
 4.39807466685E+01 2.45221881687E+15 1.00000016822E+00 2.62582787102E+25 9.82831117196E-08
 4.42349525208E+01 2.47471132754E+15 1.00000016879E+00 2.64100498421E+25 9.86146088286E-08
 4.44906276665E+01 2.49741014649E+15 1.00000016936E+00 2.65626982012E+25 9.89472240372E-08
 4.47477805979E+01 2.52031716604E+15 1.00000016993E+00 2.67162288578E+25 9.92809611168E-08
 4.50064198565E+01 2.54343429587E+15 1.00000017050E+00 2.68706469116E+25 9.96158238511E-08
 4.52665540333E+01 2.56676346317E+15 1.00000017108E+00 2.70259574916E+25 9.99518160369E-08
 4.55281917687E+01 2.59030661283E+15 1.00000017165E+00 2.71821657566E+25 1.00288941484E-07
 4.57913417533E+01 2.61406570754E+15 1.00000017223E+00 2.73392768952E+25 1.00627204014E-07
 4.60560127277E+01 2.63804272804E+15 1.00000017281E+00 2.74972961258E+25 1.00966607463E-07
 4.63222134832E+01 2.66223967319E+15 1.00000017340E+00 2.76562286973E+25 1.01307155679E-07
 4.65899528618E+01 2.68665856022E+15 1.00000017398E+00 2.78160798886E+25 1.01648852522E-07
 4.68592397566E+01 2.71130142485E+15 1.00000017457E+00 2.79768550093E+25 1.01991701868E-07
 4.71300831122E+01 2.73617032147E+15 1.00000017516E+00 2.81385593997E+25 1.02335707603E-07
 4.74024919248E+01 2.76126732331E+15 1.00000017575E+00 2.83011984309E+25 1.02680873628E-07
 4.76764752427E+01 2.78659452262E+15 1.00000017634E+00 2.84647775051E+25 1.03027203856E-07
 4.79520421664E+01 2.81215403086E+15 1.00000017694E+00 2.86293020556E+25 1.03374702214E-07
 4.82292018490E+01 2.83794797882E+15 1.00000017753E+00 2.87947775472E+25 1.03723372642E-07
